# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Star_id_1, Star_id_2 : Id numbers of stars (see stars.txt)
# Vrel_inf : Relative velocity at infinite separation
# ImpParam : Impact parameter
# Tend     : Total integration time (in physical units)

Coll_id Star_id_1 Star_id_2 Vrel_inf    ImpParam    Tend     
   7040        30        30 3.00000e+00 1.42308e+00 2.500e+01
   7041        30        30 6.00000e+00 0.00000e+00 2.500e+01
   7042        30        30 6.00000e+00 1.09526e-01 2.500e+01
   7043        30        30 6.00000e+00 2.19052e-01 2.500e+01
   7044        30        30 6.00000e+00 3.28578e-01 2.500e+01
   7045        30        30 6.00000e+00 4.60009e-01 2.500e+01
   7046        30        30 6.00000e+00 5.91440e-01 2.500e+01
   7047        30        30 6.00000e+00 7.22871e-01 2.500e+01
   7048        30        30 6.00000e+00 9.20017e-01 2.500e+01
   7049        30        30 6.00000e+00 1.11716e+00 2.500e+01
   7050        30        30 6.00000e+00 1.31431e+00 2.500e+01
   7051        30        30 1.00000e+01 0.00000e+00 2.500e+01
   7052        30        30 1.00000e+01 1.07493e-01 2.500e+01
   7053        30        30 1.00000e+01 2.14987e-01 2.500e+01
   7054        30        30 1.00000e+01 3.22480e-01 2.500e+01
   7055        30        30 1.00000e+01 4.51472e-01 2.500e+01
   7056        30        30 1.00000e+01 5.80464e-01 2.500e+01
   7057        30        30 1.00000e+01 7.09456e-01 2.500e+01
   7058        30        30 1.00000e+01 7.09456e-01 2.500e+01
   7059        30        30 1.00000e+01 9.02944e-01 2.500e+01
   7060        30        30 1.00000e+01 1.09643e+00 2.500e+01
   7061        30        30 1.00000e+01 1.28992e+00 2.500e+01
   7062        30        35 1.00000e-01 0.00000e+00 2.500e+01
   7063        30        35 1.00000e-01 1.68394e+00 2.500e+01
   7064        30        35 1.00000e-01 3.36788e+00 2.500e+01
   7065        30        35 1.00000e-01 5.05183e+00 2.500e+01
   7066        30        35 1.00000e-01 7.07255e+00 2.500e+01
   7067        30        35 1.00000e-01 9.09328e+00 2.500e+01
   7068        30        35 1.00000e-01 1.11140e+01 2.500e+01
   7069        30        35 1.00000e-01 1.41451e+01 2.500e+01
   7070        30        35 1.00000e-01 1.71762e+01 2.500e+01
   7071        30        35 1.00000e-01 2.02073e+01 2.500e+01
   7072        30        35 1.00000e+00 0.00000e+00 2.500e+01
   7073        30        35 1.00000e+00 2.02433e-01 2.500e+01
   7074        30        35 1.00000e+00 4.04867e-01 2.500e+01
   7075        30        35 1.00000e+00 6.07300e-01 2.500e+01
   7076        30        35 1.00000e+00 8.50220e-01 2.500e+01
   7077        30        35 1.00000e+00 1.09314e+00 2.500e+01
   7078        30        35 1.00000e+00 1.33606e+00 2.500e+01
   7079        30        35 1.00000e+00 1.70044e+00 2.500e+01
   7080        30        35 1.00000e+00 2.06482e+00 2.500e+01
   7081        30        35 1.00000e+00 2.42920e+00 2.500e+01
   7082        30        35 3.00000e+00 0.00000e+00 2.500e+01
   7083        30        35 3.00000e+00 1.26043e-01 2.500e+01
   7084        30        35 3.00000e+00 2.52085e-01 2.500e+01
   7085        30        35 3.00000e+00 3.78128e-01 1.500e+02
   7086        30        35 3.00000e+00 5.29379e-01 2.500e+01
   7087        30        35 3.00000e+00 6.80630e-01 2.500e+01
   7088        30        35 3.00000e+00 8.31881e-01 2.500e+01
   7089        30        35 3.00000e+00 1.05876e+00 2.500e+01
   7090        30        35 3.00000e+00 1.28563e+00 2.500e+01
   7091        30        35 3.00000e+00 1.51251e+00 2.500e+01
   7092        30        35 6.00000e+00 0.00000e+00 1.500e+02
   7093        30        35 6.00000e+00 1.16337e-01 1.500e+02
   7094        30        35 6.00000e+00 2.32675e-01 2.500e+01
   7095        30        35 6.00000e+00 3.49013e-01 2.500e+01
   7096        30        35 6.00000e+00 4.88618e-01 2.500e+01
   7097        30        35 6.00000e+00 6.28223e-01 2.500e+01
   7098        30        35 6.00000e+00 7.67828e-01 2.500e+01
   7099        30        35 6.00000e+00 9.77235e-01 2.500e+01
   7100        30        35 6.00000e+00 1.18664e+00 2.500e+01
   7101        30        35 6.00000e+00 1.39605e+00 2.500e+01
   7102        30        35 1.00000e+01 0.00000e+00 2.500e+01
   7103        30        35 1.00000e+01 1.14160e-01 2.500e+01
   7104        30        35 1.00000e+01 2.28320e-01 2.500e+01
   7105        30        35 1.00000e+01 3.42480e-01 2.500e+01
   7106        30        35 1.00000e+01 4.79472e-01 2.500e+01
   7107        30        35 1.00000e+01 6.16464e-01 2.500e+01
   7108        30        35 1.00000e+01 7.53456e-01 2.500e+01
   7109        30        35 1.00000e+01 7.53456e-01 2.500e+01
   7110        30        35 1.00000e+01 9.58944e-01 2.500e+01
   7111        30        35 1.00000e+01 1.16443e+00 2.500e+01
   7112        30        35 1.00000e+01 1.36992e+00 2.500e+01
   7113        30        41 1.00000e-01 0.00000e+00 2.500e+01
   7114        30        41 1.00000e-01 1.80472e+00 2.500e+01
   7115        30        41 1.00000e-01 3.60943e+00 2.500e+01
   7116        30        41 1.00000e-01 5.41415e+00 2.500e+01
   7117        30        41 1.00000e-01 7.57981e+00 2.500e+01
   7118        30        41 1.00000e-01 9.74547e+00 2.500e+01
   7119        30        41 1.00000e-01 1.19111e+01 2.500e+01
   7120        30        41 1.00000e-01 1.51596e+01 2.500e+01
   7121        30        41 1.00000e-01 1.84081e+01 2.500e+01
   7122        30        41 1.00000e-01 2.16566e+01 2.500e+01
   7123        30        41 1.00000e+00 0.00000e+00 2.500e+01
   7124        30        41 1.00000e+00 2.17267e-01 2.500e+01
   7125        30        41 1.00000e+00 4.34533e-01 2.500e+01
   7126        30        41 1.00000e+00 6.51800e-01 2.500e+01
   7127        30        41 1.00000e+00 9.12520e-01 2.500e+01
   7128        30        41 1.00000e+00 1.17324e+00 2.500e+01
   7129        30        41 1.00000e+00 1.43396e+00 2.500e+01
   7130        30        41 1.00000e+00 1.82504e+00 2.500e+01
   7131        30        41 1.00000e+00 2.21612e+00 2.500e+01
   7132        30        41 1.00000e+00 2.60720e+00 2.500e+01
   7133        30        41 3.00000e+00 0.00000e+00 2.500e+01
   7134        30        41 3.00000e+00 1.35591e-01 2.500e+01
   7135        30        41 3.00000e+00 2.71182e-01 2.500e+01
   7136        30        41 3.00000e+00 4.06772e-01 1.500e+02
   7137        30        41 3.00000e+00 5.69481e-01 2.500e+01
   7138        30        41 3.00000e+00 7.32190e-01 2.500e+01
   7139        30        41 3.00000e+00 8.94899e-01 2.500e+01
   7140        30        41 3.00000e+00 8.94900e-01 2.500e+01
   7141        30        41 3.00000e+00 1.13896e+00 2.500e+01
   7142        30        41 3.00000e+00 1.38303e+00 2.500e+01
   7143        30        41 3.00000e+00 1.62709e+00 2.500e+01
   7144        30        41 6.00000e+00 0.00000e+00 1.500e+02
   7145        30        41 6.00000e+00 1.25232e-01 2.500e+01
   7146        30        41 6.00000e+00 2.50465e-01 2.500e+01
   7147        30        41 6.00000e+00 3.75698e-01 2.500e+01
   7148        30        41 6.00000e+00 5.25977e-01 2.500e+01
   7149        30        41 6.00000e+00 6.76256e-01 2.500e+01
   7150        30        41 6.00000e+00 8.26535e-01 2.500e+01
   7151        30        41 6.00000e+00 1.05195e+00 2.500e+01
   7152        30        41 6.00000e+00 1.27737e+00 2.500e+01
   7153        30        41 6.00000e+00 1.50279e+00 2.500e+01
   7154        30        41 1.00000e+01 0.00000e+00 2.500e+01
   7155        30        41 1.00000e+01 1.22909e-01 2.500e+01
   7156        30        41 1.00000e+01 2.45818e-01 2.500e+01
   7157        30        41 1.00000e+01 3.68727e-01 2.500e+01
   7158        30        41 1.00000e+01 5.16219e-01 2.500e+01
   7159        30        41 1.00000e+01 6.63710e-01 2.500e+01
   7160        30        41 1.00000e+01 8.11200e-01 2.500e+01
   7161        30        41 1.00000e+01 1.03244e+00 2.500e+01
   7162        30        41 1.00000e+01 1.25367e+00 2.500e+01
   7163        30        41 1.00000e+01 1.47491e+00 2.500e+01
   7164        30        57 1.00000e-01 0.00000e+00 2.500e+01
   7165        30        57 1.00000e-01 2.01854e+00 2.500e+01
   7166        30        57 1.00000e-01 4.03708e+00 2.500e+01
   7167        30        57 1.00000e-01 6.05563e+00 2.500e+01
   7168        30        57 1.00000e-01 8.47788e+00 2.500e+01
   7169        30        57 1.00000e-01 1.09001e+01 2.500e+01
   7170        30        57 1.00000e-01 1.33224e+01 2.500e+01
   7171        30        57 1.00000e-01 1.69558e+01 1.500e+02
   7172        30        57 1.00000e-01 2.05891e+01 2.500e+01
   7173        30        57 1.00000e-01 2.42225e+01 2.500e+01
   7174        30        57 1.00000e+00 0.00000e+00 2.500e+01
   7175        30        57 1.00000e+00 2.47008e-01 2.500e+01
   7176        30        57 1.00000e+00 4.94017e-01 2.500e+01
   7177        30        57 1.00000e+00 7.41025e-01 2.500e+01
   7178        30        57 1.00000e+00 1.03744e+00 2.500e+01
   7179        30        57 1.00000e+00 1.33385e+00 2.500e+01
   7180        30        57 1.00000e+00 1.63026e+00 2.500e+01
   7181        30        57 1.00000e+00 2.07487e+00 2.500e+01
   7182        30        57 1.00000e+00 2.51949e+00 2.500e+01
   7183        30        57 1.00000e+00 2.96410e+00 2.500e+01
   7184        30        57 3.00000e+00 0.00000e+00 2.500e+01
   7185        30        57 3.00000e+00 1.58043e-01 2.500e+01
   7186        30        57 3.00000e+00 3.16085e-01 1.500e+02
   7187        30        57 3.00000e+00 4.74127e-01 1.500e+02
   7188        30        57 3.00000e+00 6.63779e-01 2.500e+01
   7189        30        57 3.00000e+00 8.53430e-01 2.500e+01
   7190        30        57 3.00000e+00 1.04308e+00 2.500e+01
   7191        30        57 3.00000e+00 1.32756e+00 2.500e+01
   7192        30        57 3.00000e+00 1.61203e+00 2.500e+01
   7193        30        57 3.00000e+00 1.89651e+00 2.500e+01
   7194        30        57 6.00000e+00 0.00000e+00 1.500e+02
   7195        30        57 6.00000e+00 1.46966e-01 1.500e+02
   7196        30        57 6.00000e+00 2.93932e-01 2.500e+01
   7197        30        57 6.00000e+00 4.40897e-01 2.500e+01
   7198        30        57 6.00000e+00 4.40897e-01 2.500e+01
   7199        30        57 6.00000e+00 6.17256e-01 2.500e+01
   7200        30        57 6.00000e+00 7.93616e-01 2.500e+01
   7201        30        57 6.00000e+00 9.69975e-01 2.500e+01
   7202        30        57 6.00000e+00 1.23451e+00 2.500e+01
   7203        30        57 6.00000e+00 1.49905e+00 2.500e+01
   7204        30        57 6.00000e+00 1.76359e+00 2.500e+01
   7205        30        57 1.00000e+01 0.00000e+00 2.500e+01
   7206        30        57 1.00000e+01 1.44493e-01 2.500e+01
   7207        30        57 1.00000e+01 2.88987e-01 2.500e+01
   7208        30        57 1.00000e+01 4.33480e-01 2.500e+01
   7209        30        57 1.00000e+01 6.06872e-01 2.500e+01
   7210        30        57 1.00000e+01 7.80264e-01 2.500e+01
   7211        30        57 1.00000e+01 9.53656e-01 2.500e+01
   7212        30        57 1.00000e+01 9.53656e-01 2.500e+01
   7213        30        57 1.00000e+01 1.21374e+00 2.500e+01
   7214        30        57 1.00000e+01 1.47383e+00 2.500e+01
   7215        30        57 1.00000e+01 1.73392e+00 2.500e+01
   7216        30        57 1.00000e+01 1.73392e+00 2.500e+01
   7217        30        67 1.00000e-01 0.00000e+00 2.500e+01
   7218        30        67 1.00000e-01 2.33957e+00 2.500e+01
   7219        30        67 1.00000e-01 4.67913e+00 2.500e+01
   7220        30        67 1.00000e-01 7.01870e+00 2.500e+01
   7221        30        67 1.00000e-01 9.82618e+00 2.500e+01
   7222        30        67 1.00000e-01 1.26337e+01 2.500e+01
   7223        30        67 1.00000e-01 1.54411e+01 2.500e+01
   7224        30        67 1.00000e-01 1.96524e+01 1.500e+02
   7225        30        67 1.00000e-01 2.38636e+01 2.500e+01
   7226        30        67 1.00000e-01 2.80748e+01 2.500e+01
   7227        30        67 1.00000e+00 0.00000e+00 2.500e+01
   7228        30        67 1.00000e+00 2.89820e-01 2.500e+01
   7229        30        67 1.00000e+00 5.79640e-01 2.500e+01
   7230        30        67 1.00000e+00 8.69460e-01 2.500e+01
   7231        30        67 1.00000e+00 1.21724e+00 2.500e+01
   7232        30        67 1.00000e+00 1.56503e+00 1.500e+02
   7233        30        67 1.00000e+00 1.91281e+00 2.500e+01
   7234        30        67 1.00000e+00 2.43449e+00 2.500e+01
   7235        30        67 1.00000e+00 2.95616e+00 2.500e+01
   7236        30        67 1.00000e+00 3.47784e+00 2.500e+01
   7237        30        67 1.00000e+00 3.47784e+00 2.500e+01
   7238        30        67 3.00000e+00 0.00000e+00 2.500e+01
   7239        30        67 3.00000e+00 1.88691e-01 2.500e+01
   7240        30        67 3.00000e+00 3.77382e-01 1.500e+02
   7241        30        67 3.00000e+00 5.66072e-01 1.500e+02
   7242        30        67 3.00000e+00 7.92501e-01 2.500e+01
   7243        30        67 3.00000e+00 1.01893e+00 2.500e+01
   7244        30        67 3.00000e+00 1.24536e+00 2.500e+01
   7245        30        67 3.00000e+00 1.58500e+00 2.500e+01
   7246        30        67 3.00000e+00 1.92465e+00 2.500e+01
   7247        30        67 3.00000e+00 2.26429e+00 2.500e+01
   7248        30        67 6.00000e+00 0.00000e+00 1.500e+02
   7249        30        67 6.00000e+00 1.76260e-01 1.500e+02
   7250        30        67 6.00000e+00 3.52520e-01 2.500e+01
   7251        30        67 6.00000e+00 5.28780e-01 2.500e+01
   7252        30        67 6.00000e+00 7.40292e-01 2.500e+01
   7253        30        67 6.00000e+00 9.51804e-01 2.500e+01
   7254        30        67 6.00000e+00 1.16332e+00 2.500e+01
   7255        30        67 6.00000e+00 1.48058e+00 2.500e+01
   7256        30        67 6.00000e+00 1.79785e+00 2.500e+01
   7257        30        67 6.00000e+00 2.11512e+00 2.500e+01
   7258        30        67 1.00000e+01 0.00000e+00 2.500e+01
   7259        30        67 1.00000e+01 1.73493e-01 2.500e+01
   7260        30        67 1.00000e+01 3.46985e-01 2.500e+01
   7261        30        67 1.00000e+01 5.20478e-01 2.500e+01
   7262        30        67 1.00000e+01 7.28669e-01 2.500e+01
   7263        30        67 1.00000e+01 9.36860e-01 2.500e+01
   7264        30        67 1.00000e+01 1.14505e+00 2.500e+01
   7265        30        67 1.00000e+01 1.45734e+00 2.500e+01
   7266        30        67 1.00000e+01 1.76962e+00 2.500e+01
   7267        30        67 1.00000e+01 2.08191e+00 2.500e+01
   7268        30        73 1.00000e-01 0.00000e+00 2.500e+01
   7269        30        73 1.00000e-01 2.75156e+00 2.500e+01
   7270        30        73 1.00000e-01 5.50312e+00 2.500e+01
   7271        30        73 1.00000e-01 8.25468e+00 2.500e+01
   7272        30        73 1.00000e-01 1.15565e+01 2.500e+01
   7273        30        73 1.00000e-01 1.48584e+01 2.500e+01
   7274        30        73 1.00000e-01 1.81603e+01 2.500e+01
   7275        30        73 1.00000e-01 2.31131e+01 1.500e+02
   7276        30        73 1.00000e-01 2.80659e+01 2.500e+01
   7277        30        73 1.00000e-01 3.30187e+01 1.500e+02
   7278        30        73 1.00000e+00 0.00000e+00 2.500e+01
   7279        30        73 1.00000e+00 3.42711e-01 2.500e+01
   7280        30        73 1.00000e+00 6.85422e-01 2.500e+01
   7281        30        73 1.00000e+00 1.02813e+00 2.500e+01
   7282        30        73 1.00000e+00 1.43939e+00 2.500e+01
   7283        30        73 1.00000e+00 1.85064e+00 2.500e+01
   7284        30        73 1.00000e+00 2.26189e+00 2.500e+01
   7285        30        73 1.00000e+00 2.87877e+00 2.500e+01
   7286        30        73 1.00000e+00 3.49565e+00 2.500e+01
   7287        30        73 1.00000e+00 4.11253e+00 2.500e+01
   7288        30        73 3.00000e+00 0.00000e+00 2.500e+01
   7289        30        73 3.00000e+00 2.24782e-01 2.500e+01
   7290        30        73 3.00000e+00 4.49565e-01 3.000e+02
   7291        30        73 3.00000e+00 6.74347e-01 2.500e+01
   7292        30        73 3.00000e+00 9.44087e-01 2.500e+01
   7293        30        73 3.00000e+00 1.21383e+00 2.500e+01
   7294        30        73 3.00000e+00 1.48356e+00 2.500e+01
   7295        30        73 3.00000e+00 1.48356e+00 2.500e+01
   7296        30        73 3.00000e+00 1.88817e+00 2.500e+01
   7297        30        73 3.00000e+00 2.29278e+00 2.500e+01
   7298        30        73 3.00000e+00 2.69739e+00 2.500e+01
   7299        30        73 6.00000e+00 0.00000e+00 1.500e+02
   7300        30        73 6.00000e+00 2.10364e-01 3.000e+02
   7301        30        73 6.00000e+00 4.20728e-01 2.500e+01
   7302        30        73 6.00000e+00 6.31092e-01 2.500e+01
   7303        30        73 6.00000e+00 8.83529e-01 2.500e+01
   7304        30        73 6.00000e+00 1.13597e+00 2.500e+01
   7305        30        73 6.00000e+00 1.38840e+00 2.500e+01
   7306        30        73 6.00000e+00 1.76706e+00 2.500e+01
   7307        30        73 6.00000e+00 2.14571e+00 2.500e+01
   7308        30        73 6.00000e+00 2.52437e+00 2.500e+01
   7309        30        73 1.00000e+01 0.00000e+00 2.500e+01
   7310        30        73 1.00000e+01 2.07158e-01 2.500e+01
   7311        30        73 1.00000e+01 4.14317e-01 2.500e+01
   7312        30        73 1.00000e+01 6.21475e-01 2.500e+01
   7313        30        73 1.00000e+01 8.70065e-01 2.500e+01
   7314        30        73 1.00000e+01 1.11865e+00 2.500e+01
   7315        30        73 1.00000e+01 1.36725e+00 2.500e+01
   7316        30        73 1.00000e+01 1.74013e+00 2.500e+01
   7317        30        73 1.00000e+01 2.11301e+00 2.500e+01
   7318        30        73 1.00000e+01 2.48590e+00 2.500e+01
   7319        30        77 1.00000e-01 0.00000e+00 2.500e+01
   7320        30        77 1.00000e-01 3.00169e+00 2.500e+01
   7321        30        77 1.00000e-01 6.00338e+00 2.500e+01
   7322        30        77 1.00000e-01 9.00507e+00 2.500e+01
   7323        30        77 1.00000e-01 1.26071e+01 2.500e+01
   7324        30        77 1.00000e-01 1.62091e+01 2.500e+01
   7325        30        77 1.00000e-01 1.98112e+01 2.500e+01
   7326        30        77 1.00000e-01 2.52142e+01 1.500e+02
   7327        30        77 1.00000e-01 3.06173e+01 1.500e+02
   7328        30        77 1.00000e-01 3.60203e+01 1.500e+02
   7329        30        77 1.00000e+00 0.00000e+00 2.500e+01
   7330        30        77 1.00000e+00 3.73867e-01 2.500e+01
   7331        30        77 1.00000e+00 7.47733e-01 2.500e+01
   7332        30        77 1.00000e+00 1.12160e+00 2.500e+01
   7333        30        77 1.00000e+00 1.57024e+00 2.500e+01
   7334        30        77 1.00000e+00 2.01888e+00 1.500e+02
   7335        30        77 1.00000e+00 2.46752e+00 2.500e+01
   7336        30        77 1.00000e+00 3.14048e+00 2.500e+01
   7337        30        77 1.00000e+00 3.81344e+00 2.500e+01
   7338        30        77 1.00000e+00 4.48640e+00 2.500e+01
   7339        30        77 3.00000e+00 0.00000e+00 2.500e+01
   7340        30        77 3.00000e+00 2.45218e-01 2.500e+01
   7341        30        77 3.00000e+00 4.90435e-01 1.500e+02
   7342        30        77 3.00000e+00 7.35653e-01 2.500e+01
   7343        30        77 3.00000e+00 1.02991e+00 2.500e+01
   7344        30        77 3.00000e+00 1.32417e+00 2.500e+01
   7345        30        77 3.00000e+00 1.61844e+00 2.500e+01
   7346        30        77 3.00000e+00 2.05983e+00 2.500e+01
   7347        30        77 3.00000e+00 2.50122e+00 2.500e+01
   7348        30        77 3.00000e+00 2.94261e+00 2.500e+01
   7349        30        77 6.00000e+00 0.00000e+00 1.500e+02
   7350        30        77 6.00000e+00 2.29488e-01 3.000e+02
   7351        30        77 6.00000e+00 4.58977e-01 2.500e+01
   7352        30        77 6.00000e+00 6.88465e-01 2.500e+01
   7353        30        77 6.00000e+00 9.63851e-01 2.500e+01
   7354        30        77 6.00000e+00 1.23924e+00 2.500e+01
   7355        30        77 6.00000e+00 1.51462e+00 2.500e+01
   7356        30        77 6.00000e+00 1.92770e+00 2.500e+01
   7357        30        77 6.00000e+00 2.34078e+00 2.500e+01
   7358        30        77 6.00000e+00 2.75386e+00 2.500e+01
   7359        30        77 6.00000e+00 2.75386e+00 2.500e+01
   7360        30        77 1.00000e+01 0.00000e+00 2.500e+01
   7361        30        77 1.00000e+01 2.25991e-01 2.500e+01
   7362        30        77 1.00000e+01 4.51982e-01 2.500e+01
   7363        30        77 1.00000e+01 6.77972e-01 2.500e+01
   7364        30        77 1.00000e+01 9.49161e-01 2.500e+01
   7365        30        77 1.00000e+01 1.22035e+00 2.500e+01
   7366        30        77 1.00000e+01 1.49154e+00 2.500e+01
   7367        30        77 1.00000e+01 1.89832e+00 2.500e+01
   7368        30        77 1.00000e+01 2.30511e+00 2.500e+01
   7369        30        77 1.00000e+01 2.71189e+00 2.500e+01
   7370        30        89 1.00000e-01 0.00000e+00 2.500e+01
   7371        30        89 1.00000e-01 3.34646e+00 2.500e+01
   7372        30        89 1.00000e-01 6.69292e+00 2.500e+01
   7373        30        89 1.00000e-01 1.00394e+01 2.500e+01
   7374        30        89 1.00000e-01 1.40551e+01 2.500e+01
   7375        30        89 1.00000e-01 1.80709e+01 2.500e+01
   7376        30        89 1.00000e-01 2.20866e+01 5.000e+01
   7377        30        89 1.00000e-01 2.81103e+01 1.500e+02
   7378        30        89 1.00000e-01 3.41339e+01 1.500e+02
   7379        30        89 1.00000e-01 4.01575e+01 1.500e+02
   7380        30        89 1.00000e+00 0.00000e+00 2.500e+01
   7381        30        89 1.00000e+00 4.15489e-01 2.500e+01
   7382        30        89 1.00000e+00 8.30978e-01 2.500e+01
   7383        30        89 1.00000e+00 1.24647e+00 2.500e+01
   7384        30        89 1.00000e+00 1.74505e+00 2.500e+01
   7385        30        89 1.00000e+00 2.24364e+00 1.500e+02
   7386        30        89 1.00000e+00 2.74223e+00 2.500e+01
   7387        30        89 1.00000e+00 3.49011e+00 2.500e+01
   7388        30        89 1.00000e+00 4.23799e+00 2.500e+01
   7389        30        89 1.00000e+00 4.98587e+00 2.500e+01
   7390        30        89 3.00000e+00 0.00000e+00 2.500e+01
   7391        30        89 3.00000e+00 2.71351e-01 2.500e+01
   7392        30        89 3.00000e+00 5.42702e-01 1.500e+02
   7393        30        89 3.00000e+00 8.14052e-01 2.500e+01
   7394        30        89 3.00000e+00 1.13967e+00 2.500e+01
   7395        30        89 3.00000e+00 1.46529e+00 2.500e+01
   7396        30        89 3.00000e+00 1.79092e+00 2.500e+01
   7397        30        89 3.00000e+00 2.27935e+00 2.500e+01
   7398        30        89 3.00000e+00 2.76778e+00 2.500e+01
   7399        30        89 3.00000e+00 3.25621e+00 2.500e+01
   7400        30        89 6.00000e+00 0.00000e+00 1.500e+02
   7401        30        89 6.00000e+00 2.53673e-01 1.500e+02
   7402        30        89 6.00000e+00 5.07347e-01 2.500e+01
   7403        30        89 6.00000e+00 7.61020e-01 2.500e+01
   7404        30        89 6.00000e+00 1.06543e+00 2.500e+01
   7405        30        89 6.00000e+00 1.36984e+00 2.500e+01
   7406        30        89 6.00000e+00 1.67424e+00 2.500e+01
   7407        30        89 6.00000e+00 1.67424e+00 2.500e+01
   7408        30        89 6.00000e+00 2.13086e+00 2.500e+01
   7409        30        89 6.00000e+00 2.58747e+00 2.500e+01
   7410        30        89 6.00000e+00 3.04408e+00 2.500e+01
   7411        30        89 6.00000e+00 3.04408e+00 2.500e+01
   7412        30        89 1.00000e+01 0.00000e+00 2.500e+01
   7413        30        89 1.00000e+01 2.49740e-01 2.500e+01
   7414        30        89 1.00000e+01 4.99480e-01 2.500e+01
   7415        30        89 1.00000e+01 7.49220e-01 2.500e+01
   7416        30        89 1.00000e+01 1.04891e+00 2.500e+01
   7417        30        89 1.00000e+01 1.34860e+00 2.500e+01
   7418        30        89 1.00000e+01 1.64828e+00 2.500e+01
   7419        30        89 1.00000e+01 1.64828e+00 2.500e+01
   7420        30        89 1.00000e+01 2.09782e+00 2.500e+01
   7421        30        89 1.00000e+01 2.54735e+00 2.500e+01
   7422        30        89 1.00000e+01 2.99688e+00 2.500e+01
   7423        30        94 1.00000e-01 0.00000e+00 2.500e+01
   7424        30        94 1.00000e-01 3.81846e+00 2.500e+01
   7425        30        94 1.00000e-01 7.63692e+00 2.500e+01
   7426        30        94 1.00000e-01 1.14554e+01 2.500e+01
   7427        30        94 1.00000e-01 1.60375e+01 2.500e+01
   7428        30        94 1.00000e-01 2.06197e+01 2.500e+01
   7429        30        94 1.00000e-01 2.52018e+01 5.000e+01
   7430        30        94 1.00000e-01 3.20751e+01 1.500e+02
   7431        30        94 1.00000e-01 3.89483e+01 1.500e+02
   7432        30        94 1.00000e-01 4.58215e+01 1.500e+02
   7433        30        94 1.00000e+00 0.00000e+00 2.500e+01
   7434        30        94 1.00000e+00 4.68028e-01 2.500e+01
   7435        30        94 1.00000e+00 9.36057e-01 2.500e+01
   7436        30        94 1.00000e+00 1.40409e+00 2.500e+01
   7437        30        94 1.00000e+00 1.96572e+00 2.500e+01
   7438        30        94 1.00000e+00 2.52735e+00 1.500e+02
   7439        30        94 1.00000e+00 3.08899e+00 2.500e+01
   7440        30        94 1.00000e+00 3.93144e+00 2.500e+01
   7441        30        94 1.00000e+00 4.77389e+00 2.500e+01
   7442        30        94 1.00000e+00 5.61634e+00 2.500e+01
   7443        30        94 3.00000e+00 0.00000e+00 2.500e+01
   7444        30        94 3.00000e+00 3.00171e-01 2.500e+01
   7445        30        94 3.00000e+00 6.00342e-01 5.000e+01
   7446        30        94 3.00000e+00 9.00513e-01 2.500e+01
   7447        30        94 3.00000e+00 1.26072e+00 2.500e+01
   7448        30        94 3.00000e+00 1.62092e+00 2.500e+01
   7449        30        94 3.00000e+00 1.98113e+00 2.500e+01
   7450        30        94 3.00000e+00 2.52144e+00 2.500e+01
   7451        30        94 3.00000e+00 3.06174e+00 2.500e+01
   7452        30        94 3.00000e+00 3.60205e+00 2.500e+01
   7453        30        94 6.00000e+00 0.00000e+00 1.500e+02
   7454        30        94 6.00000e+00 2.79309e-01 1.500e+02
   7455        30        94 6.00000e+00 5.58618e-01 1.500e+02
   7456        30        94 6.00000e+00 8.37927e-01 2.500e+01
   7457        30        94 6.00000e+00 8.37928e-01 2.500e+01
   7458        30        94 6.00000e+00 1.17310e+00 2.500e+01
   7459        30        94 6.00000e+00 1.50827e+00 2.500e+01
   7460        30        94 6.00000e+00 1.84344e+00 2.500e+01
   7461        30        94 6.00000e+00 2.34620e+00 2.500e+01
   7462        30        94 6.00000e+00 2.84895e+00 2.500e+01
