# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#      |    ==============>
#      \        /
#       `.____.'        Y ^
#            star 1       | 
#                         |                    _.-""""-._
#                         |                  .'          `.
#                         |                 /              \
#                         |---------> X    |                |
#                                          | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt
#         - numbering of post-collision stars is arbitrary;
#           star identified as "2" at the end of the simulation may not be the more massive one;
#           the numbering (1,2) is not conserved during the collision

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Nstar    : Number of stars at the end of the simulation (0, 1 or 2)
# M_1, M_2 : Masses of the stars (at the end of the simulation)
# Mlost    : Mass of the gas unbound to any star with E>0
# Mdoubt   : Mass of the gas unbound to any star with E<0
# X_1, Y_1, Z_1    : Position of centre of star 1
# X_2, Y_2, Z_2    : Position of centre of star 2
# Vx_1, Vy_1, Vz_1 : Velocity of star 1
# Vx_2, Vy_2, Vz_2 : Velocity of star 2
# Lx_1, Ly_1, Lz_1 : Spin angular momentum of star 1 (relative to its CM)
# Lx_2, Ly_2, Lz_2 : Spin angular momentum of star 1 (relative to its CM)

Coll_id Nstar M_1         M_2         Mlost        Mdoubt      X_1          X_2          Y_1          Y_2          Z_1          Z_2          Vx_1         Vx_2         Vy_1         Vy_2         Vz_1         Vz_2         Lx_1         Lx_2         Ly_1         Ly_2         Lz_1         Lz_2        
   7199     2 5.93660e-01 8.82830e-01  2.23500e-01 0.00000e+00  7.86530e+01 -5.60560e+01 -2.89410e+00  1.62030e+00 -4.87140e-03  2.28630e-02  3.24270e+00 -2.31120e+00 -1.34260e-01  7.77150e-02  7.31460e-04  4.11380e-04  2.45260e-03  1.26240e-03 -2.83860e-03 -2.11340e-04 -5.69730e-02 -7.64880e-02
   7200     2 6.64040e-01 9.47120e-01  8.88430e-02 0.00000e+00  8.21840e+01 -5.83560e+01 -4.73140e+00  3.18810e+00  4.53520e-02  3.44350e-03  3.39110e+00 -2.40690e+00 -2.14480e-01  1.46680e-01  1.68130e-03 -4.04350e-04 -2.50340e-03 -5.22870e-03 -3.51130e-04  2.72940e-03 -8.44270e-02 -7.74460e-02
   7201     2 9.76790e-01 6.84910e-01  3.82970e-02 0.00000e+00 -5.92250e+01  8.38960e+01  3.66480e+00 -5.34260e+00 -1.72540e-02  5.29960e-03 -2.44530e+00  3.46390e+00  1.68100e-01 -2.45480e-01 -1.09360e-03 -1.99230e-04  1.92540e-03 -2.38880e-03  5.70760e-03  3.31520e-03 -1.04480e-01 -5.90410e-02
   7202     2 9.94250e-01 6.96720e-01  9.02870e-03 0.00000e+00 -5.97500e+01  8.51340e+01  3.58430e+00 -5.14110e+00  7.57510e-03 -7.63530e-03 -2.46260e+00  3.50960e+00  1.67510e-01 -2.41980e-01  1.35060e-03  2.50880e-04 -2.82480e-03 -3.42410e-03 -3.83790e-03 -2.74070e-03 -3.38260e-02 -2.27740e-02
   7203     2 9.99380e-01 6.99810e-01  8.05500e-04 0.00000e+00 -5.98040e+01  8.53750e+01  3.08820e+00 -4.44530e+00  1.68570e-02  2.18030e-02 -2.46620e+00  3.52060e+00  1.51800e-01 -2.19860e-01  3.74340e-03  1.08220e-03 -1.15800e-03  1.12260e-03 -2.49590e-03 -3.32080e-06 -7.23340e-03 -1.38960e-03
   7204     2 1.00000e+00 7.00000e-01 -5.96050e-08 0.00000e+00 -5.98250e+01  8.54870e+01  2.46910e+00 -3.54680e+00 -1.45210e-02  1.70110e-02 -2.46430e+00  3.52340e+00  1.30580e-01 -1.90280e-01 -1.88150e-03  1.15440e-03  1.36240e-03 -2.04370e-03 -3.29710e-04  1.33310e-03  3.21590e-03  2.57950e-03
   7205     0 0.00000e+00 0.00000e+00  1.70000e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7206     0 0.00000e+00 0.00000e+00  1.70000e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7207     0 0.00000e+00 0.00000e+00  1.70000e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7208     1 4.93420e-01 0.00000e+00  1.20660e+00 0.00000e+00 -8.91260e+01  0.00000e+00 -1.02340e+01  0.00000e+00 -1.50760e-01  0.00000e+00 -3.63010e+00  0.00000e+00 -4.13430e-01  0.00000e+00 -4.89090e-03  0.00000e+00  2.58970e-04  0.00000e+00  1.49550e-03  0.00000e+00 -1.83750e-02  0.00000e+00
   7209     2 4.46650e-01 7.88830e-01  4.64520e-01 0.00000e+00  1.35680e+02 -9.64270e+01  4.36300e+00 -4.46060e+00  1.16890e-01  4.66530e-03  5.52820e+00 -3.93000e+00  1.64480e-01 -1.71100e-01  5.07110e-03  2.23220e-05 -1.41960e-03  1.39020e-04  3.48250e-03  4.35170e-03 -3.42350e-02 -5.52330e-02
   7210     2 9.14460e-01 6.17900e-01  1.67640e-01 0.00000e+00 -9.93690e+01  1.40300e+02 -8.78210e-01  6.40390e-01  2.18600e-02  9.52750e-03 -4.04690e+00  5.71640e+00 -2.09700e-02  7.38510e-03  5.75430e-04  2.04150e-05  2.34450e-03 -5.57180e-03  5.68110e-05  3.22010e-03 -8.26140e-02 -6.03070e-02
   7211     2 6.72060e-01 9.65330e-01  6.26130e-02 0.00000e+00  1.42350e+02 -1.00410e+02 -1.22290e+00  8.80930e-01  5.09900e-03  7.89660e-03  5.80790e+00 -4.09570e+00 -7.32810e-02  5.46150e-02 -3.30070e-04  5.97610e-04 -4.17760e-04  2.45310e-03  3.38580e-04  3.48720e-03 -6.54460e-02 -8.66990e-02
   7212     2 6.72060e-01 9.65330e-01  6.26130e-02 0.00000e+00  1.42350e+02 -1.00410e+02 -1.22290e+00  8.80930e-01  5.09900e-03  7.89660e-03  5.80790e+00 -4.09570e+00 -7.32810e-02  5.46150e-02 -3.30070e-04  5.97610e-04 -4.17760e-04  2.45310e-03  3.38580e-04  3.48720e-03 -6.54460e-02 -8.66990e-02
   7213     2 9.91790e-01 6.93680e-01  1.45260e-02 0.00000e+00 -1.01110e+02  1.44010e+02  1.70350e+00 -2.41620e+00 -5.63780e-03 -3.17060e-03 -4.11770e+00  5.86470e+00  8.96000e-02 -1.27940e-01  7.07100e-04 -6.09180e-04 -8.20550e-04 -2.93090e-03 -4.43810e-03  2.56100e-03 -3.53970e-02 -2.07440e-02
   7214     2 9.99380e-01 6.99250e-01  1.36870e-03 0.00000e+00 -1.00930e+02  1.44140e+02  1.63240e+00 -2.37380e+00  3.72940e-03  1.76370e-02 -4.11500e+00  5.87670e+00  9.11700e-02 -1.32690e-01  6.54280e-04  1.73140e-03  1.24720e-03  5.67220e-04 -3.06970e-03  4.40870e-05 -7.34060e-03  3.03950e-04
   7215     2 1.00000e+00 7.00000e-01 -5.96050e-08 0.00000e+00 -1.01160e+02  1.44480e+02  1.29600e+00 -1.82760e+00 -1.23620e-02  2.03820e-02 -4.11680e+00  5.87950e+00  8.34030e-02 -1.16680e-01 -6.82080e-04  1.56180e-03 -4.05640e-03 -1.05030e-03  2.03140e-03  5.81940e-04 -2.59800e-03  3.49780e-03
   7216     2 1.00000e+00 7.00000e-01 -5.96050e-08 0.00000e+00 -1.01160e+02  1.44480e+02  1.29600e+00 -1.82760e+00 -1.23620e-02  2.03820e-02 -4.11680e+00  5.87950e+00  8.34030e-02 -1.16680e-01 -6.82080e-04  1.56180e-03 -4.05640e-03 -1.05030e-03  2.03140e-03  5.81940e-04 -2.59800e-03  3.49780e-03
   7217     1 1.76980e+00 0.00000e+00  1.30220e-01 0.00000e+00  1.48900e-01  0.00000e+00 -2.31290e-02  0.00000e+00  3.71470e-02  0.00000e+00  5.21340e-03  0.00000e+00 -1.37140e-03  0.00000e+00  1.73240e-03  0.00000e+00  4.46120e-03  0.00000e+00 -2.09140e-02  0.00000e+00 -5.57250e-03  0.00000e+00
   7218     1 1.77210e+00 0.00000e+00  1.27090e-01 8.48960e-04  6.16180e-02  0.00000e+00 -3.28570e-02  0.00000e+00  8.47960e-03  0.00000e+00  1.79430e-03  0.00000e+00 -8.07200e-04  0.00000e+00  3.66300e-04  0.00000e+00 -1.05600e-02  0.00000e+00 -3.50030e-03  0.00000e+00 -2.21820e-01  0.00000e+00
   7219     1 1.78140e+00 0.00000e+00  1.18600e-01 0.00000e+00 -1.21760e-01  0.00000e+00 -8.22910e-02  0.00000e+00  1.06950e-02  0.00000e+00 -6.91030e-03  0.00000e+00 -2.82800e-03  0.00000e+00  6.25390e-04  0.00000e+00 -5.43670e-03  0.00000e+00 -1.35910e-02  0.00000e+00 -4.87880e-01  0.00000e+00
   7220     1 1.80240e+00 0.00000e+00  9.71130e-02 4.80350e-04 -2.32220e-01  0.00000e+00 -2.32390e-03  0.00000e+00 -3.73470e-03  0.00000e+00 -1.11060e-02  0.00000e+00  9.33320e-04  0.00000e+00 -1.10050e-04  0.00000e+00  5.40150e-03  0.00000e+00 -9.17110e-03  0.00000e+00 -7.73440e-01  0.00000e+00
   7221     1 1.83030e+00 0.00000e+00  6.88330e-02 8.83750e-04 -2.26750e-01  0.00000e+00  1.16380e-01  0.00000e+00 -7.15950e-03  0.00000e+00 -1.06950e-02  0.00000e+00  6.43080e-03  0.00000e+00 -1.46170e-04  0.00000e+00 -8.48710e-03  0.00000e+00 -9.63570e-03  0.00000e+00 -1.14090e+00  0.00000e+00
   7222     1 1.85340e+00 0.00000e+00  4.59210e-02 6.93980e-04 -1.95200e-01  0.00000e+00  1.43070e-01  0.00000e+00  5.40230e-03  0.00000e+00 -9.19930e-03  0.00000e+00  7.39020e-03  0.00000e+00 -4.33840e-04  0.00000e+00  5.51710e-03  0.00000e+00 -3.11450e-03  0.00000e+00 -1.63110e+00  0.00000e+00
   7223     1 1.86610e+00 0.00000e+00  3.38400e-02 1.30260e-05 -1.34920e-01  0.00000e+00  1.10610e-01  0.00000e+00 -6.26780e-03  0.00000e+00 -7.90220e-03  0.00000e+00  6.98190e-03  0.00000e+00 -2.51070e-04  0.00000e+00 -1.41830e-02  0.00000e+00  3.33720e-02  0.00000e+00 -1.97170e+00  0.00000e+00
   7224     2 6.95880e-01 1.20060e+00  3.21710e-03 3.30730e-04 -5.25100e+00  2.99350e+00 -2.95370e+00  1.74720e+00  3.00370e-03  3.05700e-03 -1.76520e-01  1.00430e-01  4.43180e-02 -2.41820e-02  3.51500e-04  7.61950e-04 -6.29240e-03  6.85810e-03  4.98940e-03 -4.87740e-03 -2.03700e-01 -4.29830e-01
   7225     2 7.01600e-01 1.19820e+00  2.21130e-04 0.00000e+00 -5.50860e+00  3.19740e+00 -5.48050e+00  3.22490e+00  5.30120e-03 -6.10890e-03 -2.98810e-01  1.73770e-01 -1.24300e-01  7.37330e-02  5.59940e-04 -1.50900e-03  4.58220e-03  4.76990e-03 -3.98080e-03  1.03120e-02 -5.12720e-02 -2.14180e-01
   7226     2 7.00270e-01 1.19970e+00  0.00000e+00 0.00000e+00 -4.28320e+00  2.44960e+00 -6.49340e+00  3.78880e+00  1.66030e-03 -7.85980e-03 -2.99440e-01  1.70820e-01 -1.90420e-01  1.10870e-01  1.39840e-04 -3.99640e-04 -1.86030e-03  1.22640e-03  1.06800e-03  4.26850e-03 -2.20900e-02 -1.06160e-01
   7227     1 1.73690e+00 0.00000e+00  1.62820e-01 2.62560e-04  3.06940e-01  0.00000e+00 -1.55510e-02  0.00000e+00  2.22750e-02  0.00000e+00  1.24860e-02  0.00000e+00 -1.70390e-03  0.00000e+00  1.50690e-03  0.00000e+00 -3.31020e-03  0.00000e+00  1.36940e-02  0.00000e+00 -1.30290e-02  0.00000e+00
   7228     1 1.73500e+00 0.00000e+00  1.63680e-01 1.35550e-03  1.85680e-01  0.00000e+00 -1.43260e-01  0.00000e+00  9.03640e-03  0.00000e+00  7.91810e-03  0.00000e+00 -5.47560e-03  0.00000e+00 -1.69310e-04  0.00000e+00  3.97500e-03  0.00000e+00  1.26840e-03  0.00000e+00 -2.55110e-01  0.00000e+00
   7229     1 1.75010e+00 0.00000e+00  1.49400e-01 5.01220e-04 -7.42540e-02  0.00000e+00 -1.16930e-01  0.00000e+00 -2.61270e-02  0.00000e+00 -3.80610e-03  0.00000e+00 -4.55270e-03  0.00000e+00 -1.76980e-03  0.00000e+00  6.00020e-03  0.00000e+00 -8.53010e-04  0.00000e+00 -5.42510e-01  0.00000e+00
   7230     1 1.78390e+00 0.00000e+00  1.15980e-01 8.52490e-05 -3.18800e-01  0.00000e+00 -8.39730e-02  0.00000e+00 -1.94300e-03  0.00000e+00 -1.46740e-02  0.00000e+00 -3.18140e-03  0.00000e+00  4.17760e-05  0.00000e+00 -1.28000e-03  0.00000e+00 -4.47260e-03  0.00000e+00 -8.74610e-01  0.00000e+00
   7231     1 1.80940e+00 0.00000e+00  8.94910e-02 1.10690e-03 -3.78450e-01  0.00000e+00 -1.42460e-02  0.00000e+00  5.41260e-03  0.00000e+00 -1.75110e-02  0.00000e+00  5.40460e-05  0.00000e+00  7.07650e-04  0.00000e+00 -9.07540e-03  0.00000e+00 -4.50990e-04  0.00000e+00 -1.32610e+00  0.00000e+00
   7232     2 1.20030e+00 6.65440e-01  3.23220e-02 1.95500e-03  3.28020e-01 -1.13510e+00  2.99500e+00 -5.21070e+00  2.35890e-03  1.31160e-02  4.85780e-02 -1.11390e-01 -2.76330e-03  1.36670e-02 -1.94070e-04  9.06170e-04 -2.04710e-03  1.34430e-02 -9.31020e-03  4.68320e-03 -5.16640e-01 -4.35400e-01
   7233     2 6.88760e-01 1.19670e+00  1.38540e-02 7.13680e-04  1.47360e+00 -9.95070e-01 -1.16210e+01  6.73310e+00  2.07230e-02  1.67870e-03 -3.11990e-03 -4.36110e-03 -4.62270e-01  2.68540e-01  1.55630e-03 -8.40730e-05 -4.74850e-03 -5.62160e-03  1.14160e-02  6.59350e-03 -3.09610e-01 -4.41710e-01
   7234     2 6.99980e-01 1.19780e+00  2.03460e-03 1.91610e-04  4.83680e+00 -2.87380e+00 -1.35980e+01  7.96440e+00  1.61000e-02  3.05480e-03  1.48170e-01 -8.80130e-02 -6.13620e-01  3.59020e-01  1.13700e-03 -4.34070e-04  6.38650e-03  4.14240e-03  2.16680e-03  7.53010e-03 -1.20370e-01 -3.05770e-01
   7235     2 7.00000e-01 1.19940e+00  2.06770e-04 3.44210e-04  7.66040e+00 -4.51020e+00 -1.28120e+01  7.49280e+00 -2.29380e-04 -2.98600e-03  2.72650e-01 -1.61150e-01 -6.09280e-01  3.57030e-01  2.27190e-04  6.79190e-04  6.55980e-04  4.79470e-03  1.59140e-04  4.01250e-04 -1.88610e-02 -1.38000e-01
   7236     2 1.20000e+00 7.00000e-01 -6.91940e-08 3.07660e-05 -5.71280e+00  9.73610e+00  6.61550e+00 -1.13740e+01  1.82810e-03  1.01870e-02 -2.14670e-01  3.65460e-01  3.31100e-01 -5.71200e-01  8.96020e-04  8.17730e-04  2.48260e-03 -1.58120e-04  4.38490e-03  1.67780e-03 -5.52080e-02  6.23320e-05
   7237     2 1.20000e+00 7.00000e-01 -6.91940e-08 3.07660e-05 -5.71230e+00  9.73750e+00  6.61640e+00 -1.13740e+01  2.52840e-03  1.02740e-02 -2.14470e-01  3.65630e-01  3.31300e-01 -5.71170e-01  9.90950e-04  8.14900e-04  2.45420e-03 -6.57020e-04  4.56270e-03  1.30100e-03 -5.51960e-02 -6.72320e-05
   7238     1 1.36030e+00 0.00000e+00  5.26490e-01 1.31680e-02  1.54220e+00  0.00000e+00 -1.07730e-02  0.00000e+00  1.10000e-01  0.00000e+00  6.34450e-02  0.00000e+00 -1.47410e-04  0.00000e+00  4.22620e-03  0.00000e+00 -7.60990e-04  0.00000e+00 -1.27440e-03  0.00000e+00  7.67630e-03  0.00000e+00
   7239     1 1.38470e+00 0.00000e+00  5.12910e-01 2.37130e-03  3.23010e-01  0.00000e+00 -8.85630e-01  0.00000e+00  2.97320e-03  0.00000e+00  1.40610e-02  0.00000e+00 -3.62290e-02  0.00000e+00  4.29650e-04  0.00000e+00 -6.38770e-03  0.00000e+00  6.40420e-03  0.00000e+00 -2.52210e-01  0.00000e+00
   7240     2 1.04820e+00 4.02270e-01  4.44040e-01 5.53070e-03 -7.05040e+00  1.06510e+01  1.39080e+00 -5.58860e+00  4.36310e-02 -1.84930e-02 -2.51280e-01  3.44940e-01  5.43270e-02 -2.16280e-01  1.83200e-03 -1.14390e-04 -5.52250e-03 -5.43110e-03 -5.74530e-03 -3.45320e-02 -1.43080e-01 -2.31900e-01
   7241     2 5.58480e-01 1.06610e+00  2.54560e-01 2.08170e-02  2.79180e+01 -1.67390e+01 -1.00650e+01  5.06390e+00  3.26710e-02  1.82200e-02  1.16120e+00 -6.96100e-01 -4.38440e-01  2.23550e-01  6.82120e-04  1.61070e-03 -5.30370e-03  7.97620e-03  6.69360e-03 -2.79210e-03 -1.51690e-01 -1.47200e-01
   7242     2 6.54330e-01 1.13470e+00  1.04020e-01 6.98640e-03  3.60270e+01 -2.15720e+01 -1.28380e+01  7.23100e+00  1.86670e-02 -3.45520e-02  1.52920e+00 -9.14820e-01 -5.69220e-01  3.21850e-01  1.16000e-03 -9.83630e-04 -1.52480e-03 -5.51270e-03  5.47550e-03 -3.37850e-03 -1.58710e-01 -1.17380e-01
   7243     2 6.83610e-01 1.17290e+00  4.27990e-02 7.10340e-04  3.95510e+01 -2.34760e+01 -1.34240e+01  7.83950e+00  2.30410e-02 -8.21410e-03  1.68250e+00 -9.98260e-01 -6.01810e-01  3.51300e-01  6.43380e-04 -5.52840e-04 -1.61590e-02 -1.72130e-03 -2.42140e-03  1.57360e-02 -1.22730e-01 -1.59890e-01
   7244     2 6.94590e-01 1.18660e+00  1.84390e-02 3.75370e-04  4.13340e+01 -2.44200e+01 -1.23650e+01  7.26090e+00  1.58010e-02  1.33720e-02  1.76370e+00 -1.04310e+00 -5.63820e-01  3.30460e-01  6.11530e-04  4.53010e-04  6.73040e-04 -2.96400e-03  4.92650e-03  7.38460e-03 -6.22380e-02 -1.56430e-01
   7245     2 6.98790e-01 1.19570e+00  5.27990e-03 2.75600e-04  4.27640e+01 -2.50560e+01 -1.02680e+01  6.00020e+00  1.40690e-02 -9.23490e-03  1.82530e+00 -1.06980e+00 -4.81740e-01  2.81390e-01  1.42810e-03 -7.48770e-04  1.92250e-03 -9.94490e-03  1.90150e-03  1.94700e-03 -2.60540e-02 -7.14170e-02
   7246     2 1.19980e+00 7.00000e-01  2.47540e-04 0.00000e+00 -2.53550e+01  4.34330e+01  4.88210e+00 -8.37890e+00  2.77150e-03  1.51270e-02 -1.08090e+00  1.85110e+00  2.39010e-01 -4.11310e-01  2.88700e-04  1.58770e-03 -2.36940e-03  1.60380e-04 -1.55090e-04  1.54740e-03 -3.47620e-03 -5.86100e-03
   7247     2 1.20000e+00 7.00000e-01 -5.96050e-08 0.00000e+00 -2.55880e+01  4.37750e+01  3.95110e+00 -6.78780e+00 -1.43240e-02  7.57530e-03 -1.09110e+00  1.86460e+00  2.04690e-01 -3.52050e-01 -9.66360e-04  2.02320e-04  4.00650e-04 -2.44420e-03  1.70030e-03  4.34930e-04 -6.36670e-03  1.50900e-04
   7248     0 0.00000e+00 0.00000e+00  1.85500e+00 4.49710e-02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7249     0 0.00000e+00 0.00000e+00  1.87950e+00 2.05430e-02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7250     1 5.71830e-01 0.00000e+00  1.32820e+00 0.00000e+00 -3.80120e+01  0.00000e+00 -6.18690e+00  0.00000e+00 -4.42120e-04  0.00000e+00 -1.57050e+00  0.00000e+00 -2.51680e-01  0.00000e+00  2.08680e-04  0.00000e+00 -9.67210e-04  0.00000e+00  1.52130e-03  0.00000e+00 -7.96290e-03  0.00000e+00
   7251     2 4.35430e-01 9.33390e-01  5.31190e-01 0.00000e+00  7.70900e+01 -4.64200e+01 -7.66540e-01 -1.74420e+00  1.08650e-01  1.10330e-02  3.19860e+00 -1.92690e+00 -4.43380e-02 -6.29020e-02  4.45290e-03  4.09240e-04 -3.06760e-03  1.37780e-04 -3.12960e-03  1.81770e-03 -4.19540e-02 -5.14250e-02
   7252     2 6.23390e-01 1.08960e+00  1.86980e-01 0.00000e+00  8.45720e+01 -5.06470e+01 -4.24990e+00  1.64760e+00  3.65970e-02 -4.08190e-02  3.51210e+00 -2.10360e+00 -1.95300e-01  8.11100e-02  2.08470e-03 -2.48930e-03 -3.03760e-03 -1.72410e-04  3.28390e-03  3.13160e-03 -6.49360e-02 -7.19180e-02
   7253     2 6.73510e-01 1.15080e+00  7.56520e-02 0.00000e+00  8.81200e+01 -5.22890e+01 -5.55380e+00  2.91010e+00  1.69170e-02 -1.13610e-03  3.66160e+00 -2.17230e+00 -2.56520e-01  1.36980e-01  3.14530e-04 -1.60800e-04  3.30380e-03  5.74030e-03 -4.12320e-03 -1.02990e-02 -6.45530e-02 -1.40160e-01
   7254     2 6.90720e-01 1.18180e+00  2.75190e-02 0.00000e+00  8.99180e+01 -5.28890e+01 -5.71630e+00  3.25680e+00  8.58220e-03 -8.04660e-03  3.73460e+00 -2.19650e+00 -2.67730e-01  1.55090e-01 -5.73040e-05 -1.00440e-03 -3.30430e-03  2.61890e-04  1.17120e-03  5.24240e-03 -5.09960e-02 -1.22120e-01
   7255     2 6.97840e-01 1.19610e+00  6.10270e-03 0.00000e+00  9.09440e+01 -5.31700e+01 -5.14240e+00  3.00440e+00  1.60480e-02 -2.97110e-03  3.77320e+00 -2.20710e+00 -2.51080e-01  1.48490e-01  1.63460e-03  3.89590e-04  2.75620e-03 -4.84690e-04  7.20440e-04 -6.15110e-03 -1.74190e-02 -3.51300e-02
   7256     2 1.19990e+00 7.00000e-01  1.01980e-04 0.00000e+00 -5.32500e+01  9.12200e+01  2.43840e+00 -4.20720e+00 -2.61930e-02  1.65630e-02 -2.20850e+00  3.78160e+00  1.28150e-01 -2.21990e-01 -3.45480e-03  3.32460e-04 -4.24720e-04 -4.58580e-04  8.24490e-04  4.09950e-03 -5.78520e-03  1.58350e-03
   7257     2 1.20000e+00 7.00000e-01 -5.96050e-08 0.00000e+00 -5.33060e+01  9.13010e+01  1.87250e+00 -3.20530e+00 -3.99780e-03  1.36520e-02 -2.21090e+00  3.78360e+00  1.10200e-01 -1.88470e-01 -8.11340e-04  9.55630e-04 -1.99970e-03 -1.64230e-03  2.62850e-03 -1.31900e-03 -3.39630e-04  1.48620e-03
   7258     0 0.00000e+00 0.00000e+00  1.90000e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7259     0 0.00000e+00 0.00000e+00  1.90000e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7260     0 0.00000e+00 0.00000e+00  1.90000e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
   7261     1 7.44420e-01 0.00000e+00  1.15560e+00 0.00000e+00 -8.14040e+01  0.00000e+00 -1.00560e+01  0.00000e+00  5.29310e-02  0.00000e+00 -3.33260e+00  0.00000e+00 -4.06720e-01  0.00000e+00  1.78750e-03  0.00000e+00 -2.22660e-05  0.00000e+00 -2.65010e-04  0.00000e+00 -2.07190e-02  0.00000e+00
   7262     2 5.10890e-01 1.02440e+00  3.64740e-01 0.00000e+00  1.46620e+02 -8.71900e+01  2.86040e+00 -3.81880e+00  4.57710e-02 -2.32760e-03  5.99720e+00 -3.56580e+00  9.86170e-02 -1.43600e-01  2.05560e-03 -9.33310e-04 -1.25460e-03  4.39790e-04  1.32670e-03 -8.04030e-03 -3.30440e-02 -6.67740e-02
   7263     2 6.45340e-01 1.13910e+00  1.15550e-01 0.00000e+00  1.51020e+02 -8.91020e+01 -6.08340e-01 -3.54310e-01 -5.40930e-03  5.42240e-03  6.18710e+00 -3.64950e+00 -4.91760e-02  7.52580e-04 -4.95160e-04  2.92290e-04 -6.98720e-03 -1.36100e-03 -1.53750e-03  5.88610e-03 -6.75850e-02 -1.08570e-01
   7264     2 6.82620e-01 1.17840e+00  3.90000e-02 0.00000e+00  1.53300e+02 -8.99870e+01 -2.10550e+00  1.12230e+00 -7.57960e-03  1.09160e-02  6.26930e+00 -3.68020e+00 -1.16840e-01  6.31800e-02 -1.60830e-04  8.52660e-04  3.74910e-03  2.60940e-03  4.25430e-03  1.99880e-03 -5.69260e-02 -9.02470e-02
   7265     2 6.97730e-01 1.19710e+00  5.16260e-03 0.00000e+00  1.54120e+02 -9.00160e+01 -2.76870e+00  1.60620e+00  1.41130e-02 -1.76360e-03  6.30690e+00 -3.68380e+00 -1.50170e-01  8.74620e-02  1.18570e-03 -4.08390e-04 -1.45560e-03 -1.99750e-03  1.61540e-03  4.76510e-03 -9.19080e-03 -2.12100e-02
